Time,Lane,x,y,frames
13/01/19 16:21:03,3,223,156,1131
13/01/19 16:21:03,3,226,153,861
13/01/19 16:21:03,3,227,151,541
13/01/19 16:21:03,3,227,151,1150
13/01/19 16:21:04,3,227,151,2010
13/01/19 16:21:04,3,227,156,885
13/01/19 16:21:04,3,225,156,188
13/01/19 16:21:04,3,226,151,259
13/01/19 16:21:04,3,230,149,282
13/01/19 16:21:04,3,227,153,1122
13/01/19 16:21:05,3,227,153,920
13/01/19 16:21:05,3,227,156,274
13/01/19 16:21:05,3,230,149,342
13/01/19 16:21:05,3,225,151,344
13/01/19 16:21:05,3,226,156,555
13/01/19 16:21:05,3,222,156,567
13/01/19 16:21:06,3,226,156,833
13/01/19 16:21:06,3,225,153,1418
13/01/19 16:21:06,3,228,153,561
13/01/19 16:21:07,3,225,151,307
13/01/19 16:21:07,3,225,158,557
13/01/19 16:21:07,3,227,153,495
13/01/19 16:21:07,3,226,160,287
13/01/19 16:21:08,3,226,153,739
13/01/19 16:21:08,3,227,151,1255
13/01/19 16:21:08,3,226,149,295
13/01/19 16:21:08,3,230,151,242
13/01/19 16:21:08,3,226,156,879
13/01/19 16:21:08,3,227,153,646
13/01/19 16:21:08,3,225,149,316
13/01/19 16:21:09,3,222,158,317
13/01/19 16:21:09,3,228,153,437
13/01/19 16:21:09,3,226,153,540
13/01/19 16:21:09,3,227,153,610
13/01/19 16:21:09,3,221,158,321
13/01/19 16:21:09,3,226,158,240
13/01/19 16:21:10,3,227,151,514
13/01/19 16:21:10,3,225,153,913
13/01/19 16:21:10,3,225,156,557
13/01/19 16:21:10,3,226,158,333
13/01/19 16:21:11,3,230,149,290
13/01/19 16:21:11,3,223,149,276
13/01/19 16:21:11,3,228,151,289
13/01/19 16:21:11,3,224,158,619
13/01/19 16:21:12,3,225,151,642
13/01/19 16:21:12,3,227,153,1693
13/01/19 16:21:12,3,226,158,292
13/01/19 16:21:12,3,227,153,805
13/01/19 16:21:13,3,228,149,357
13/01/19 16:21:13,3,227,149,301
13/01/19 16:21:13,3,224,149,275
13/01/19 16:21:13,3,224,156,295
13/01/19 16:21:13,3,225,153,1037
13/01/19 16:21:14,3,225,156,1458
13/01/19 16:21:14,3,224,151,563
13/01/19 16:21:14,3,224,158,381
13/01/19 16:21:14,3,225,160,550
13/01/19 16:21:15,3,226,153,2785
13/01/19 16:21:15,3,226,149,207
13/01/19 16:21:15,3,226,158,246
13/01/19 16:21:15,3,226,156,173
13/01/19 16:21:16,3,230,151,305
13/01/19 16:21:16,3,227,151,552
13/01/19 16:21:16,3,226,158,240
13/01/19 16:21:16,3,223,153,464
13/01/19 16:21:16,3,226,160,228
13/01/19 16:21:16,3,227,149,274
13/01/19 16:21:17,3,226,156,1215
13/01/19 16:21:17,3,226,153,1241
13/01/19 16:21:17,3,227,153,616
13/01/19 16:21:17,3,226,151,314
13/01/19 16:21:17,3,226,153,1095
13/01/19 16:21:18,3,225,156,581
13/01/19 16:21:18,3,227,153,552
13/01/19 16:21:18,3,226,158,332
13/01/19 16:21:18,3,227,151,592
13/01/19 16:21:18,3,226,156,543
13/01/19 16:21:18,3,228,149,249
13/01/19 16:21:18,3,227,149,596
13/01/19 16:21:18,3,225,158,378
13/01/19 16:21:19,3,226,151,324
13/01/19 16:21:19,3,227,156,623
13/01/19 16:21:19,3,225,158,243
13/01/19 16:21:19,3,226,151,341
13/01/19 16:21:19,3,226,160,357
13/01/19 16:21:19,3,228,149,314
13/01/19 16:21:19,3,226,158,240
13/01/19 16:21:20,3,224,156,610
13/01/19 16:21:20,3,223,153,1023
13/01/19 16:21:20,3,227,151,238
13/01/19 16:21:20,3,226,160,298
13/01/19 16:21:20,3,224,149,249
13/01/19 16:21:20,3,230,149,288
13/01/19 16:21:21,3,227,149,930
13/01/19 16:21:21,3,227,156,542
13/01/19 16:21:21,3,226,156,569
13/01/19 16:21:21,3,230,149,345
13/01/19 16:21:21,3,229,149,223
13/01/19 16:21:22,3,222,151,356
13/01/19 16:21:22,3,226,158,343
13/01/19 16:21:22,3,229,151,277
13/01/19 16:21:23,3,225,158,1048
13/01/19 16:21:23,3,226,151,299
13/01/19 16:21:23,3,227,156,580
13/01/19 16:21:23,3,226,158,270
13/01/19 16:21:23,3,230,149,301
13/01/19 16:21:23,3,227,151,1431
13/01/19 16:21:24,3,226,158,252
13/01/19 16:21:24,3,224,158,481
13/01/19 16:21:24,3,229,149,634
13/01/19 16:21:24,3,226,158,267
13/01/19 16:21:24,3,221,158,323
13/01/19 16:21:24,3,226,151,262
13/01/19 16:21:25,3,224,151,390
13/01/19 16:21:25,3,227,151,1245
13/01/19 16:21:25,3,224,158,365
13/01/19 16:21:25,3,227,156,575
13/01/19 16:21:25,3,226,151,878
13/01/19 16:21:25,3,228,149,273
13/01/19 16:21:26,3,226,160,269
13/01/19 16:21:26,3,227,153,839
13/01/19 16:21:26,3,222,151,288
13/01/19 16:21:26,3,222,160,301
13/01/19 16:21:26,3,230,146,311
13/01/19 16:21:26,3,223,158,349
13/01/19 16:21:27,3,227,151,524
13/01/19 16:21:27,3,226,158,273
13/01/19 16:21:27,3,227,149,253
13/01/19 16:21:27,3,227,151,999
13/01/19 16:21:27,3,224,151,299
13/01/19 16:21:28,3,226,158,269
13/01/19 16:21:28,3,226,149,274
13/01/19 16:21:28,3,224,160,319
13/01/19 16:21:28,3,227,149,269
13/01/19 16:21:28,3,227,153,1217
13/01/19 16:21:28,3,230,149,307
13/01/19 16:21:28,3,226,151,248
13/01/19 16:21:29,3,226,156,249
13/01/19 16:21:29,3,226,149,185
13/01/19 16:21:29,3,227,149,275
13/01/19 16:21:29,3,230,149,364
13/01/19 16:21:29,3,221,151,282
13/01/19 16:21:30,3,226,149,330
13/01/19 16:21:30,3,230,149,284
13/01/19 16:21:30,3,227,151,782
13/01/19 16:21:30,3,228,153,783
13/01/19 16:21:30,3,226,153,567
13/01/19 16:21:31,3,227,153,1761
13/01/19 16:21:31,3,222,151,300
13/01/19 16:21:31,3,226,156,334
13/01/19 16:21:31,3,227,153,634
13/01/19 16:21:31,3,230,149,261
13/01/19 16:21:31,3,227,153,827
13/01/19 16:21:32,3,226,156,574
13/01/19 16:21:32,3,227,156,911
13/01/19 16:21:32,3,224,158,210
13/01/19 16:21:32,3,226,158,283
13/01/19 16:21:32,3,229,156,296
13/01/19 16:21:33,3,226,156,1075
13/01/19 16:21:33,3,226,153,847
13/01/19 16:21:33,3,227,153,565
13/01/19 16:21:33,3,224,151,280
13/01/19 16:21:33,3,226,160,355
13/01/19 16:21:33,3,227,156,1478
13/01/19 16:21:34,3,227,151,1156
13/01/19 16:21:34,3,229,153,1207
13/01/19 16:21:34,3,226,153,534
13/01/19 16:21:34,3,226,151,753
13/01/19 16:21:34,3,224,151,331
13/01/19 16:21:34,3,222,158,310
13/01/19 16:21:34,3,224,158,252
13/01/19 16:21:35,3,225,156,1648
13/01/19 16:21:35,3,227,146,299
13/01/19 16:21:35,3,230,149,247
13/01/19 16:21:35,3,226,158,304
13/01/19 16:21:35,3,226,158,297
13/01/19 16:21:36,3,227,156,299
13/01/19 16:21:36,3,224,151,641
13/01/19 16:21:36,3,225,151,241
13/01/19 16:21:36,3,226,158,381
13/01/19 16:21:36,3,225,156,274
13/01/19 16:21:36,3,225,158,240
13/01/19 16:21:37,3,224,158,294
13/01/19 16:21:37,3,222,153,359
13/01/19 16:21:37,3,225,151,305
13/01/19 16:21:37,3,224,151,223
13/01/19 16:21:37,3,226,156,619
13/01/19 16:21:37,3,228,149,314
13/01/19 16:21:38,3,224,158,271
13/01/19 16:21:38,3,226,158,585
13/01/19 16:21:38,3,226,160,270
13/01/19 16:21:39,3,228,156,247
13/01/19 16:21:39,3,229,151,876
13/01/19 16:21:39,3,226,158,258
13/01/19 16:21:40,3,226,151,603
13/01/19 16:21:40,3,226,153,871
13/01/19 16:21:40,3,222,158,336
13/01/19 16:21:40,3,225,158,894
13/01/19 16:21:40,3,222,158,284
13/01/19 16:21:40,3,222,153,472
13/01/19 16:21:41,3,225,153,556
13/01/19 16:21:41,3,227,153,619
13/01/19 16:21:41,3,228,151,764
13/01/19 16:21:41,3,229,156,267
13/01/19 16:21:41,3,228,149,316
13/01/19 16:21:41,3,226,156,235
13/01/19 16:21:41,3,222,151,387
13/01/19 16:21:42,3,226,151,392
13/01/19 16:21:42,3,222,158,292
13/01/19 16:21:42,3,226,153,1428
13/01/19 16:21:42,3,227,149,267
13/01/19 16:21:42,3,227,153,891
13/01/19 16:21:42,3,230,151,225
13/01/19 16:21:43,3,229,151,277
13/01/19 16:21:43,3,226,151,358
13/01/19 16:21:43,3,225,151,555
13/01/19 16:21:43,3,230,151,299
13/01/19 16:21:43,3,222,158,504
13/01/19 16:21:43,3,227,149,270
13/01/19 16:21:44,3,225,151,288
13/01/19 16:21:44,3,226,149,257
13/01/19 16:21:44,3,229,149,240
13/01/19 16:21:44,3,227,149,522
13/01/19 16:21:44,3,225,153,592
13/01/19 16:21:44,3,225,151,306
13/01/19 16:21:44,3,224,151,562
13/01/19 16:21:45,3,226,156,535
13/01/19 16:21:45,3,226,158,245
13/01/19 16:21:45,3,227,153,534
13/01/19 16:21:45,3,227,153,2000
13/01/19 16:21:46,3,225,158,272
13/01/19 16:21:46,3,225,160,254
13/01/19 16:21:46,3,226,156,316
13/01/19 16:21:46,3,227,151,1150
13/01/19 16:21:46,3,226,151,287
13/01/19 16:21:47,3,225,156,563
13/01/19 16:21:47,3,226,158,333
13/01/19 16:21:47,3,221,151,294
13/01/19 16:21:47,3,226,151,292
13/01/19 16:21:47,3,225,151,234
13/01/19 16:21:47,3,222,149,258
13/01/19 16:21:48,3,226,153,556
13/01/19 16:21:48,3,230,149,224
13/01/19 16:21:48,3,229,153,1508
13/01/19 16:21:48,3,224,158,583
13/01/19 16:21:49,3,226,149,539
13/01/19 16:21:49,3,227,156,350
13/01/19 16:21:49,3,227,151,512
13/01/19 16:21:49,3,227,151,584
13/01/19 16:21:50,3,226,151,250
13/01/19 16:21:50,3,223,156,514
13/01/19 16:21:50,3,226,151,304
13/01/19 16:21:50,3,221,151,276
13/01/19 16:21:50,3,226,158,308
13/01/19 16:21:50,3,226,151,176
13/01/19 16:21:50,3,223,151,294
13/01/19 16:21:51,3,225,158,738
13/01/19 16:21:51,3,230,146,288
13/01/19 16:21:51,3,227,151,277
13/01/19 16:21:51,3,226,151,288
13/01/19 16:21:51,3,226,158,275
13/01/19 16:21:52,3,227,151,766
13/01/19 16:21:52,3,228,149,268
13/01/19 16:21:52,3,230,146,239
13/01/19 16:21:52,3,226,153,1165
13/01/19 16:21:52,3,224,158,283
13/01/19 16:21:53,3,227,151,561
13/01/19 16:21:53,3,228,149,261
13/01/19 16:21:53,3,225,156,159
13/01/19 16:21:53,3,225,156,586
13/01/19 16:21:53,3,230,151,259
13/01/19 16:21:54,3,224,158,260
13/01/19 16:21:54,3,226,149,288
13/01/19 16:21:54,3,228,149,294
13/01/19 16:21:54,3,225,156,819
13/01/19 16:21:55,3,227,153,788
13/01/19 16:21:55,3,226,158,311
13/01/19 16:21:55,3,222,151,280
13/01/19 16:21:55,3,226,151,288
13/01/19 16:21:55,3,222,151,301
13/01/19 16:21:55,3,225,158,307
13/01/19 16:21:56,3,224,153,520
13/01/19 16:21:56,3,222,158,272
13/01/19 16:21:56,3,222,158,311
13/01/19 16:21:56,3,226,149,318
13/01/19 16:21:56,3,226,156,163
13/01/19 16:21:57,3,226,158,293
13/01/19 16:21:57,3,229,149,357
13/01/19 16:21:57,3,224,156,857
13/01/19 16:21:57,3,225,151,304
13/01/19 16:21:57,3,227,156,1095
13/01/19 16:21:57,3,226,158,226
13/01/19 16:21:58,3,224,158,289
13/01/19 16:21:58,3,224,158,317
13/01/19 16:21:58,3,229,156,317
13/01/19 16:21:58,3,227,153,840
13/01/19 16:21:58,3,226,151,263
13/01/19 16:21:59,3,226,149,189
13/01/19 16:21:59,3,222,160,317
13/01/19 16:21:59,3,223,151,285
13/01/19 16:21:59,3,228,156,267
13/01/19 16:21:59,3,227,153,854
13/01/19 16:22:00,3,227,151,766
13/01/19 16:22:00,3,226,158,239
13/01/19 16:22:00,3,230,151,277
13/01/19 16:22:00,3,226,158,249
13/01/19 16:22:00,3,226,151,322
13/01/19 16:22:00,3,226,156,271
13/01/19 16:22:00,3,225,158,347
13/01/19 16:22:00,3,226,158,278
13/01/19 16:22:01,3,224,158,277
13/01/19 16:22:01,3,226,160,324
13/01/19 16:22:01,3,226,153,543
13/01/19 16:22:01,3,229,149,236
13/01/19 16:22:01,3,222,158,499
13/01/19 16:22:01,3,226,158,288
13/01/19 16:22:02,3,225,158,294
13/01/19 16:22:02,3,230,149,273
13/01/19 16:22:02,3,228,149,634
13/01/19 16:22:02,3,226,151,273
13/01/19 16:22:02,3,226,151,259
13/01/19 16:22:02,3,226,158,549
13/01/19 16:22:02,3,226,158,301
13/01/19 16:22:03,3,230,149,536
13/01/19 16:22:03,3,228,156,280
13/01/19 16:22:03,3,226,151,301
13/01/19 16:22:03,3,225,158,830
13/01/19 16:22:03,3,226,158,291
13/01/19 16:22:04,3,226,158,262
13/01/19 16:22:04,3,222,151,282
13/01/19 16:22:04,3,224,153,1230
13/01/19 16:22:04,3,226,158,304
13/01/19 16:22:04,3,222,153,529
13/01/19 16:22:05,3,227,153,518
13/01/19 16:22:05,3,227,153,532
13/01/19 16:22:05,3,228,149,358
13/01/19 16:22:05,3,225,158,549
13/01/19 16:22:05,3,226,158,244
13/01/19 16:22:06,3,226,153,864
13/01/19 16:22:06,3,229,156,293
13/01/19 16:22:06,3,226,151,257
13/01/19 16:22:06,3,221,151,308
13/01/19 16:22:06,3,226,151,517
13/01/19 16:22:06,3,221,149,279
13/01/19 16:22:06,3,227,151,1185
13/01/19 16:22:07,3,224,151,327
13/01/19 16:22:07,3,222,158,262
13/01/19 16:22:07,3,227,149,343
13/01/19 16:22:07,3,229,151,295
13/01/19 16:22:08,3,225,156,855
13/01/19 16:22:08,3,226,151,301
13/01/19 16:22:08,3,226,158,245
13/01/19 16:22:08,3,225,158,246
13/01/19 16:22:08,3,226,151,290
13/01/19 16:22:08,3,226,156,241
13/01/19 16:22:09,3,222,156,350
13/01/19 16:22:09,3,222,158,249
13/01/19 16:22:09,3,226,151,303
13/01/19 16:22:10,3,226,158,317
13/01/19 16:22:10,3,226,158,159
13/01/19 16:22:10,3,225,151,679
13/01/19 16:22:10,3,221,158,256
13/01/19 16:22:11,3,225,158,658
13/01/19 16:22:11,3,225,153,903
13/01/19 16:22:11,3,227,151,271
13/01/19 16:22:11,3,226,158,292
13/01/19 16:22:11,3,225,156,1090
13/01/19 16:22:11,3,223,158,560
13/01/19 16:22:11,3,226,158,285
13/01/19 16:22:12,3,224,151,291
13/01/19 16:22:12,3,230,149,260
13/01/19 16:22:12,3,224,156,718
13/01/19 16:22:13,3,226,156,570
13/01/19 16:22:13,3,225,151,274
13/01/19 16:22:13,3,226,151,295
13/01/19 16:22:13,3,224,156,351
13/01/19 16:22:14,3,226,158,294
13/01/19 16:22:14,3,224,156,525
13/01/19 16:22:14,3,224,158,297
13/01/19 16:22:14,3,227,156,1003
13/01/19 16:22:14,3,230,149,293
13/01/19 16:22:15,3,224,151,271
13/01/19 16:22:15,3,227,149,255
13/01/19 16:22:15,3,226,158,673
13/01/19 16:22:16,3,226,158,269
13/01/19 16:22:16,3,226,151,304
13/01/19 16:22:16,3,222,158,321
13/01/19 16:22:16,3,222,158,291
13/01/19 16:22:16,3,226,151,405
13/01/19 16:22:17,3,224,156,485
13/01/19 16:22:17,3,227,149,293
13/01/19 16:22:17,3,226,149,392
13/01/19 16:22:18,3,228,149,261
13/01/19 16:22:18,3,227,156,321
13/01/19 16:22:18,3,222,153,684
13/01/19 16:22:18,3,224,158,257
13/01/19 16:22:18,3,226,153,354
13/01/19 16:22:19,3,222,151,274
13/01/19 16:22:19,3,226,158,178
13/01/19 16:22:19,3,226,151,249
13/01/19 16:22:19,3,228,149,324
13/01/19 16:22:20,3,225,158,251
13/01/19 16:22:20,3,228,153,645
13/01/19 16:22:21,3,226,156,291
13/01/19 16:22:21,3,226,151,257
13/01/19 16:22:21,3,226,158,160
13/01/19 16:22:21,3,222,151,278
13/01/19 16:22:21,3,227,153,571
13/01/19 16:22:21,3,224,158,343
13/01/19 16:22:22,3,226,158,288
13/01/19 16:22:22,3,227,151,312
13/01/19 16:22:22,3,227,153,556
13/01/19 16:22:22,3,226,158,327
13/01/19 16:22:22,3,226,158,359
13/01/19 16:22:22,3,227,149,305
13/01/19 16:22:22,3,228,151,201
13/01/19 16:22:23,3,226,158,249
13/01/19 16:22:23,3,226,156,176
13/01/19 16:22:23,3,225,156,1096
13/01/19 16:22:23,3,226,156,263
13/01/19 16:22:23,3,227,149,266
13/01/19 16:22:23,3,226,151,278
13/01/19 16:22:24,3,227,149,265
13/01/19 16:22:24,3,225,151,292
13/01/19 16:22:24,3,221,151,284
13/01/19 16:22:24,3,225,156,237
13/01/19 16:22:24,3,226,149,250
13/01/19 16:22:25,3,224,156,1164
13/01/19 16:22:25,3,224,151,291
13/01/19 16:22:25,3,222,151,263
13/01/19 16:22:25,3,228,156,298
13/01/19 16:22:25,3,227,149,625
13/01/19 16:22:26,3,230,151,256
13/01/19 16:22:26,3,226,149,288
13/01/19 16:22:26,3,230,151,260
13/01/19 16:22:26,3,224,156,1619
13/01/19 16:22:26,3,225,153,800
13/01/19 16:22:26,3,226,149,249
13/01/19 16:22:27,3,227,153,666
13/01/19 16:22:27,3,226,158,285
13/01/19 16:22:27,3,222,158,264
13/01/19 16:22:27,3,225,153,1134
13/01/19 16:22:27,3,222,158,288
13/01/19 16:22:28,3,229,156,320
13/01/19 16:22:28,3,225,160,287
13/01/19 16:22:28,3,222,158,252
13/01/19 16:22:28,3,224,151,258
13/01/19 16:22:28,3,230,151,272
13/01/19 16:22:28,3,230,156,260
13/01/19 16:22:28,3,226,158,332
13/01/19 16:22:29,3,229,149,251
13/01/19 16:22:29,3,227,149,267
13/01/19 16:22:29,3,224,158,235
13/01/19 16:22:29,3,226,156,268
13/01/19 16:22:29,3,225,158,481
13/01/19 16:22:30,3,227,149,1403
13/01/19 16:22:30,3,225,153,559
13/01/19 16:22:30,3,226,149,293
13/01/19 16:22:30,3,226,158,294
13/01/19 16:22:30,3,225,156,315
13/01/19 16:22:30,3,226,158,293
13/01/19 16:22:31,3,224,158,280
13/01/19 16:22:31,3,226,158,350
13/01/19 16:22:31,3,224,158,350
13/01/19 16:22:31,3,227,149,692
13/01/19 16:22:31,3,227,153,922
13/01/19 16:22:32,3,227,156,777
13/01/19 16:22:32,3,226,156,240
13/01/19 16:22:32,3,226,153,518
13/01/19 16:22:32,3,226,158,256
13/01/19 16:22:33,3,226,153,947
13/01/19 16:22:33,3,227,151,615
13/01/19 16:22:33,3,224,158,248
13/01/19 16:22:33,3,222,158,342
13/01/19 16:22:33,3,230,149,302
13/01/19 16:22:33,3,227,149,207
13/01/19 16:22:34,3,222,153,900
13/01/19 16:22:34,3,227,153,553
13/01/19 16:22:34,3,230,149,381
13/01/19 16:22:34,3,224,158,861
13/01/19 16:22:35,3,227,153,1118
13/01/19 16:22:35,3,229,156,262
13/01/19 16:22:35,3,229,149,363
13/01/19 16:22:35,3,225,158,245
13/01/19 16:22:35,3,222,156,330
13/01/19 16:22:36,3,229,149,274
13/01/19 16:22:36,3,226,151,294
13/01/19 16:22:36,3,226,153,625
13/01/19 16:22:36,3,222,149,377
13/01/19 16:22:36,3,225,158,212
13/01/19 16:22:37,3,227,151,864
13/01/19 16:22:37,3,227,149,276
13/01/19 16:22:37,3,226,158,897
13/01/19 16:22:37,3,227,156,238
13/01/19 16:22:37,3,226,158,304
13/01/19 16:22:37,3,229,149,192
13/01/19 16:22:37,3,230,149,231
13/01/19 16:22:38,3,230,153,502
13/01/19 16:22:38,3,226,156,611
13/01/19 16:22:38,3,229,149,268
13/01/19 16:22:38,3,225,151,248
13/01/19 16:22:38,3,222,158,287
13/01/19 16:22:38,3,225,151,330
13/01/19 16:22:39,3,225,158,254
13/01/19 16:22:39,3,227,156,604
13/01/19 16:22:39,3,226,158,322
13/01/19 16:22:39,3,230,149,254
13/01/19 16:22:40,3,226,156,538
13/01/19 16:22:40,3,226,151,281
13/01/19 16:22:40,3,224,160,322
13/01/19 16:22:40,3,226,156,627
13/01/19 16:22:41,3,222,153,285
13/01/19 16:22:41,3,224,160,225
13/01/19 16:22:42,3,226,153,781
13/01/19 16:22:42,3,224,153,800
13/01/19 16:22:42,3,227,153,555
13/01/19 16:22:42,3,226,158,264
13/01/19 16:22:43,3,225,158,190
13/01/19 16:22:43,3,224,151,247
13/01/19 16:22:43,3,228,153,238
13/01/19 16:22:43,3,224,158,294
13/01/19 16:22:44,3,227,156,756
13/01/19 16:22:44,3,225,156,722
13/01/19 16:22:44,3,226,149,391
13/01/19 16:22:45,3,224,156,608
13/01/19 16:22:45,3,224,160,321
13/01/19 16:22:45,3,224,158,265
13/01/19 16:22:45,3,225,158,255
13/01/19 16:22:45,3,225,149,689
13/01/19 16:22:46,3,227,151,560
13/01/19 16:22:46,3,227,158,362
13/01/19 16:22:46,3,227,156,1148
13/01/19 16:22:46,3,225,156,697
13/01/19 16:22:46,3,225,156,291
13/01/19 16:22:47,3,224,151,282
13/01/19 16:22:47,3,226,156,1430
13/01/19 16:22:47,3,226,158,254
13/01/19 16:22:47,3,226,158,300
13/01/19 16:22:48,3,223,158,269
13/01/19 16:22:48,3,222,158,289
13/01/19 16:22:48,3,226,158,273
13/01/19 16:22:48,3,222,149,333
13/01/19 16:22:48,3,226,153,576
13/01/19 16:22:49,3,227,153,591
13/01/19 16:22:49,3,225,153,618
13/01/19 16:22:49,3,226,156,632
13/01/19 16:22:49,3,227,151,475
13/01/19 16:22:50,3,227,153,592
13/01/19 16:22:50,3,226,149,244
13/01/19 16:22:50,3,230,149,326
13/01/19 16:22:50,3,225,156,253
13/01/19 16:22:50,3,224,158,613
13/01/19 16:22:51,3,226,158,222
13/01/19 16:22:51,3,224,151,304
13/01/19 16:22:51,3,226,149,319
13/01/19 16:22:51,3,224,156,275
13/01/19 16:22:51,3,229,149,573
13/01/19 16:22:51,3,226,151,342
13/01/19 16:22:52,3,227,153,594
13/01/19 16:22:52,3,226,160,233
13/01/19 16:22:52,3,226,151,158
13/01/19 16:22:52,3,226,156,468
13/01/19 16:22:53,3,226,158,271
13/01/19 16:22:53,3,226,153,578
13/01/19 16:22:53,3,227,153,508
13/01/19 16:22:53,3,226,156,349
13/01/19 16:22:54,3,225,156,932
13/01/19 16:22:54,3,226,153,1484
13/01/19 16:22:54,3,226,151,325
13/01/19 16:22:54,3,226,153,1399
13/01/19 16:22:54,3,227,156,254
13/01/19 16:22:55,3,222,151,207
13/01/19 16:22:55,3,226,149,245
13/01/19 16:22:55,3,224,160,242
13/01/19 16:22:55,3,227,151,745
13/01/19 16:22:56,3,224,151,523
13/01/19 16:22:56,3,225,158,595
13/01/19 16:22:56,3,226,149,316
13/01/19 16:22:56,3,224,156,251
13/01/19 16:22:56,3,227,149,628
13/01/19 16:22:56,3,227,153,846
13/01/19 16:22:57,3,226,151,265
13/01/19 16:22:57,3,226,151,323
13/01/19 16:22:57,3,227,156,579
13/01/19 16:22:57,3,225,156,548
13/01/19 16:22:57,3,228,151,320
13/01/19 16:22:57,3,230,151,287
13/01/19 16:22:57,3,229,156,257
13/01/19 16:22:58,3,227,151,945
13/01/19 16:22:58,3,226,156,447
13/01/19 16:22:58,3,226,158,337
13/01/19 16:22:59,3,228,151,283
13/01/19 16:22:59,3,226,156,285
13/01/19 16:22:59,3,226,158,192
13/01/19 16:22:59,3,226,151,949
13/01/19 16:22:59,3,226,158,351
13/01/19 16:22:59,3,226,156,557
13/01/19 16:22:59,3,230,149,299
13/01/19 16:23:00,3,226,158,278
13/01/19 16:23:00,3,226,158,246
13/01/19 16:23:00,3,227,153,614
13/01/19 16:23:00,3,227,151,297
13/01/19 16:23:00,3,228,156,314
13/01/19 16:23:00,3,230,149,288
13/01/19 16:23:00,3,224,156,487
13/01/19 16:23:01,3,228,153,521
13/01/19 16:23:01,3,226,151,282
13/01/19 16:23:01,3,224,149,296
13/01/19 16:23:02,3,227,153,1117
13/01/19 16:23:02,3,230,149,277
13/01/19 16:23:02,3,226,158,291
13/01/19 16:23:02,3,226,160,191
13/01/19 16:23:03,3,226,149,866
13/01/19 16:23:03,3,226,158,607
13/01/19 16:23:03,3,229,151,1203
13/01/19 16:23:03,3,226,156,856
13/01/19 16:23:03,3,228,151,333
13/01/19 16:23:03,3,229,149,304
13/01/19 16:23:03,3,225,158,560
13/01/19 16:23:04,3,226,158,276
13/01/19 16:23:04,3,226,160,279
13/01/19 16:23:04,3,226,151,280
13/01/19 16:23:05,3,225,153,541
13/01/19 16:23:05,3,225,158,278
13/01/19 16:23:05,3,230,146,288
13/01/19 16:23:05,3,226,158,329
13/01/19 16:23:05,3,224,156,554
13/01/19 16:23:06,3,224,151,284
13/01/19 16:23:06,3,224,156,592
13/01/19 16:23:06,3,226,149,324
13/01/19 16:23:06,3,230,149,336
13/01/19 16:23:06,3,226,151,815
13/01/19 16:23:07,3,226,158,213
13/01/19 16:23:07,3,226,151,610
13/01/19 16:23:07,3,226,158,268
13/01/19 16:23:07,3,226,158,280
13/01/19 16:23:08,3,224,156,810
13/01/19 16:23:08,3,226,151,260
13/01/19 16:23:08,3,226,153,322
13/01/19 16:23:09,3,224,149,277
13/01/19 16:23:09,3,226,151,320
13/01/19 16:23:09,3,226,149,276
13/01/19 16:23:10,3,228,156,293
13/01/19 16:23:10,3,226,158,261
13/01/19 16:23:10,3,230,146,244
13/01/19 16:23:10,3,226,158,299
13/01/19 16:23:10,3,224,151,291
13/01/19 16:23:10,3,226,158,282
13/01/19 16:23:11,3,226,158,262
13/01/19 16:23:11,3,223,151,354
13/01/19 16:23:11,3,222,160,355
13/01/19 16:23:11,3,221,158,305
13/01/19 16:23:11,3,226,151,307
13/01/19 16:23:11,3,222,156,350
13/01/19 16:23:12,3,228,156,263
13/01/19 16:23:12,3,224,158,761
13/01/19 16:23:12,3,225,156,561
13/01/19 16:23:12,3,226,153,299
13/01/19 16:23:13,3,226,158,1374
13/01/19 16:23:14,3,226,156,808
13/01/19 16:23:14,3,224,158,279
13/01/19 16:23:15,3,230,149,256
13/01/19 16:23:16,3,226,153,512
13/01/19 16:23:16,3,226,151,261
13/01/19 16:23:16,3,227,156,684
13/01/19 16:23:16,3,224,149,279
13/01/19 16:23:16,3,227,156,280
13/01/19 16:23:17,3,226,158,350
13/01/19 16:23:17,3,226,156,235
13/01/19 16:23:17,3,229,156,258
13/01/19 16:23:17,3,226,151,289
13/01/19 16:23:17,3,226,149,252
13/01/19 16:23:17,3,226,156,289
13/01/19 16:23:18,3,226,158,245
13/01/19 16:23:18,3,226,158,312
13/01/19 16:23:18,3,223,158,275
13/01/19 16:23:18,3,226,158,362
13/01/19 16:23:18,3,230,151,247
13/01/19 16:23:19,3,222,151,258
13/01/19 16:23:19,3,230,149,330
13/01/19 16:23:19,3,226,158,274
13/01/19 16:23:19,3,224,156,1372
13/01/19 16:23:19,3,230,151,642
13/01/19 16:23:20,3,229,149,868
13/01/19 16:23:20,3,227,153,603
13/01/19 16:23:20,3,228,151,1178
13/01/19 16:23:20,3,226,156,358
13/01/19 16:23:20,3,227,149,655
13/01/19 16:23:20,3,225,153,852
13/01/19 16:23:21,3,227,156,1826
13/01/19 16:23:21,3,229,149,302
13/01/19 16:23:21,3,229,153,231
13/01/19 16:23:21,3,227,151,1906
13/01/19 16:23:21,3,230,151,326
13/01/19 16:23:22,3,227,149,541
13/01/19 16:23:22,3,227,153,1367
